TO,FROM,REASON,SERVER,DATE,CHANNEL
miguelb#5176,Mount Manu#3530,@David Miller @Luis  Casseres @Luis Casseres for joining this week's Orientation call ,Token Engineering Commons,Feb-10-2022,🙏｜praise
natesuits#4789,Mount Manu#3530,@David Miller @Luis  Casseres @Luis Casseres for joining this week's Orientation call ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Ratio13#0578,Mount Manu#3530,@David Miller @Luis  Casseres @Luis Casseres for joining this week's Orientation call ,Token Engineering Commons,Feb-10-2022,🙏｜praise
theorenck#6561,Mount Manu#3530,@David Miller @Luis  Casseres @Luis Casseres for joining this week's Orientation call ,Token Engineering Commons,Feb-10-2022,🙏｜praise
chuygarcia.eth#6692,Mount Manu#3530,for onboarding so many people from their countries ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Juankbell#7458,Mount Manu#3530,for onboarding so many people from their countries ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Ratio13#0578,Mount Manu#3530,for getting more involved with the TEC ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Juankbell#7458,Mount Manu#3530,for helping with the Orientation call ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Zeptimus#3359,Mount Manu#3530,for the Dune Analytics efforts ,Token Engineering Commons,Feb-10-2022,🙏｜praise
jh#4856,Mount Manu#3530,for the Dune Analytics efforts ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Tam2140#9361,Mount Manu#3530,for your help in Twitter ,Token Engineering Commons,Feb-10-2022,🙏｜praise
chuygarcia.eth#6692,Mount Manu#3530,for always being acidlazzer’s sensei ,Token Engineering Commons,Feb-10-2022,🙏｜praise
johnjonas#2307,Mount Manu#3530,for your work in the Animation & Video Production team ,Token Engineering Commons,Feb-10-2022,🙏｜praise
alantv#0964,Mount Manu#3530,for your work in the Animation & Video Production team ,Token Engineering Commons,Feb-10-2022,🙏｜praise
MarioRozo#3294,Mount Manu#3530,for your work in the Animation & Video Production team ,Token Engineering Commons,Feb-10-2022,🙏｜praise
miguelb#5176,Mount Manu#3530,for becoming involved in a lot of initiatives within our community ,Token Engineering Commons,Feb-10-2022,🙏｜praise
liviade#1387,Mount Manu#3530,for the work done around the decision-making infographic ,Token Engineering Commons,Feb-10-2022,🙏｜praise
catarina#7223,Mount Manu#3530,for the work done around the decision-making infographic ,Token Engineering Commons,Feb-10-2022,🙏｜praise
ahmad#7204,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
bends#3537,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
bustavo#8085,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
"griff (💜, 💜)#8888",Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
mattyjee#8621,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
Zeptimus#3359,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
Tam2140#9361,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
Ratio13#0578,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
miguelb#5176,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
Annn3#3538,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
johnjonas#2307,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
chuygarcia.eth#6692,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
Juankbell#7458,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
alantv#0964,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
MarioRozo#3294,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
QUANTUM369#7131,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
Sara Camargos#0205,Mount Manu#3530,"@griff (💜, 💜) @Sara Camargos for attending our Community Call last week ",Token Engineering Commons,Feb-10-2022,🙏｜praise
eduardovegap#0422,Rohit Malekar#7021,for a warm welcome and an amazing orientation session yesterday! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
durgadas#9280,liviade#1387,for raising the importance of a power structure discussion ,Token Engineering Commons,Feb-10-2022,🙏｜praise
natesuits#4789,liviade#1387,for sharing his thoughts on power in the TEC with me ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Annn3#3538,liviade#1387,for giving me advice on how to move on with cultural challenges ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Tam2140#9361,liviade#1387,for quickly including the power topic in the council meeting today ,Token Engineering Commons,Feb-10-2022,🙏｜praise
sidcode#1729,liviade#1387,for being a wizard of great connections! thanks for all the bridges you are building 💛 ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Suga#8514,liviade#1387,"for engaging in soft gov again, it's great to have her back! ",Token Engineering Commons,Feb-10-2022,🙏｜praise
Loie#2921,liviade#1387,for creating a wonderful space for us to share about our conflict resolution experiences and meet peers in the space ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Alp#3768,liviade#1387,for creating a wonderful space for us to share about our conflict resolution experiences and meet peers in the space ,Token Engineering Commons,Feb-10-2022,🙏｜praise
eugene#1706,liviade#1387,for having me in his podcast to talk about culture with Seth Frey 🙏🏽 ,Token Engineering Commons,Feb-10-2022,🙏｜praise
solsista#5370,liviade#1387,for her leadership in the omega wg ,Token Engineering Commons,Feb-10-2022,🙏｜praise
ygg_anderson#4998,liviade#1387,@🐙 octopus for the high quality of information and knowledge they drop every week in the governauts research group ,Token Engineering Commons,Feb-10-2022,🙏｜praise
🐙 octopus#5508,liviade#1387,@🐙 octopus for the high quality of information and knowledge they drop every week in the governauts research group ,Token Engineering Commons,Feb-10-2022,🙏｜praise
kristofer#1475,liviade#1387,for constant progress on the reward system's! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Nebs#2035,liviade#1387,for constant progress on the reward system's! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
mateodaza#3156,liviade#1387,for constant progress on the reward system's! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Nuggan#5183,liviade#1387,for constant progress on the reward system's! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
divine_comedian#5493,liviade#1387,for constant progress on the reward system's! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Zeptimus#3359,liviade#1387,for constant progress on the reward system's! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Vyvy-vi#5040,liviade#1387,for constant progress on the reward system's! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
MS#4235,liviade#1387,for constant progress on the reward system's! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
DecentralizeSDGs#7544,liviade#1387,for joining the reward system sync! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
acidlazzer#5796,liviade#1387,for joining the reward system sync! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Zeptimus#3359,liviade#1387,for joining the reward system sync! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Nuggan#5183,liviade#1387,for joining the reward system sync! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
liviade#1387,liviade#1387,for joining the reward system sync! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
eduardovegap#0422,liviade#1387,for welcoming new members with such care every week ,Token Engineering Commons,Feb-10-2022,🙏｜praise
mmurthy | showkarma.xyz#4254,liviade#1387,@mmurthy | showkarma.xyz for the inspiring conversation on Karma as a possible rep system for the TEC ,Token Engineering Commons,Feb-10-2022,🙏｜praise
eduardovegap#0422,Ratio13#0578,"for the one on one today, for the Stewards Council call for continued support, direction in the TWG. ",Token Engineering Commons,Feb-10-2022,🙏｜praise
Tam2140#9361,Ratio13#0578,"for the one on one today, for the Stewards Council call for continued support, direction in the TWG. ",Token Engineering Commons,Feb-10-2022,🙏｜praise
Zeptimus#3359,Ratio13#0578,"for the one on one today, for the Stewards Council call for continued support, direction in the TWG. ",Token Engineering Commons,Feb-10-2022,🙏｜praise
iviangita#3204,Ratio13#0578,"for the one on one today, for the Stewards Council call for continued support, direction in the TWG. ",Token Engineering Commons,Feb-10-2022,🙏｜praise
durgadas#9280,Ratio13#0578,for his discussion after the weekly TWG meeting. ,Token Engineering Commons,Feb-10-2022,🙏｜praise
bends#3537,liviade#1387,for volunteering to update the decision making post with the latest params! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
bustavo#8085,liviade#1387,for joining soft gov this week! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Zeptimus#3359,liviade#1387,for joining soft gov this week! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Juankbell#7458,liviade#1387,for joining soft gov this week! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
durgadas#9280,liviade#1387,for joining soft gov this week! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
bends#3537,liviade#1387,for joining soft gov this week! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
natesuits#4789,liviade#1387,for joining soft gov this week! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Annn3#3538,liviade#1387,for joining soft gov this week! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
eduardovegap#0422,liviade#1387,for joining soft gov this week! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Jeremy&TheGospelOfChange#8201,liviade#1387,for joining soft gov this week! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
heyitsDB#0852,liviade#1387,for joining soft gov this week! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Nuggan#5183,liviade#1387,for the huuge work looking at all the praise to solve issues in the data 🙏🏽 ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Zeptimus#3359,liviade#1387,for hosting a great feedback call for the quant process!! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Zeptimus#3359,kristofer#1475,for facilitating a great Praise quant feedback call. ,Token Engineering Commons,Feb-10-2022,🙏｜praise
bends#3537,Zeptimus#3359,@Liam ¬ LTF for sharing feedback and participating in the Praise insights and quantification feedback call ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Nuggan#5183,Zeptimus#3359,@Liam ¬ LTF for sharing feedback and participating in the Praise insights and quantification feedback call ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Liam ¬ LTF#1024,Zeptimus#3359,@Liam ¬ LTF for sharing feedback and participating in the Praise insights and quantification feedback call ,Token Engineering Commons,Feb-10-2022,🙏｜praise
liviade#1387,Zeptimus#3359,@Liam ¬ LTF for sharing feedback and participating in the Praise insights and quantification feedback call ,Token Engineering Commons,Feb-10-2022,🙏｜praise
kristofer#1475,Zeptimus#3359,@Liam ¬ LTF for sharing feedback and participating in the Praise insights and quantification feedback call ,Token Engineering Commons,Feb-10-2022,🙏｜praise
enti#1546,Zeptimus#3359,@Liam ¬ LTF for sharing feedback and participating in the Praise insights and quantification feedback call ,Token Engineering Commons,Feb-10-2022,🙏｜praise
mattyjee#8621,kristofer#1475,"for showing up to the Rewards WG meeting, offering to help out with the Praise development. ",Token Engineering Commons,Feb-10-2022,🙏｜praise
hz#8826,kristofer#1475,for leaving no stone unturned helping us setting source cred ,Token Engineering Commons,Feb-10-2022,🙏｜praise
mateodaza#3156,kristofer#1475,for facilitating a great source cred params session! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
mateodaza#3156,kristofer#1475,for working on the source cred configuration ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Parrachia#0450,Zeptimus#3359, for jumping on the praise feedback and engage on the doc async sharing his feedback on the praise quant process🙏 ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Nuggan#5183,kristofer#1475,"for reviewing all (!!) ""old"" praise and identifying anomalies and weirdnesses. Vital work before the first quantification! ",Token Engineering Commons,Feb-10-2022,🙏｜praise
graial#0787,kristofer#1475,for doing more work on the praise spreadsheet export script needed to move old praise into the new system. ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Nebs#2035,kristofer#1475,for refactoring the praise codebase to make it more secure and stable. It is not glamorous work but it needs to be done! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
MS#4235,kristofer#1475,for doing a great initial analysis of the anomalies in the old praise data. ,Token Engineering Commons,Feb-10-2022,🙏｜praise
divine_comedian#5493,kristofer#1475,for recruiting tons of quantifiers and initiating the test quants. ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Vyvy-vi#5040,kristofer#1475,for writing the new praise bot! ,Token Engineering Commons,Feb-10-2022,🙏｜praise
liviade#1387,sidcode#1729,for helping build cross-DAO bridges ,Token Engineering Commons,Feb-10-2022,🙏｜praise
mmurthy | showkarma.xyz#4254,sidcode#1729,@mmurthy | showkarma.xyz for considering TEC's praise system as a possible input to measuring DAO health in Karma ,Token Engineering Commons,Feb-10-2022,🙏｜praise
pat.zip#5266,sidcode#1729,for keeping me constantly updated about the rewards research course in this extremely busy month for me ,Token Engineering Commons,Feb-10-2022,🙏｜praise
Juankbell#7458,ALOYSIOUS#3049,for being so receptive to drop in calls and collaborating with folx like myself who are more interested in asynchronous contributions to the TEC community. I appreciate the ability to engage here and maintain the commitments I hold in communities prior. ,Token Engineering Commons,Feb-11-2022,🙏｜praise
nic#9212,solsista#5370, for seeing connections deeper through self- and purpose inquiry ,Token Engineering Commons,Feb-11-2022,🎑｜omega
nic#9212,Mert Ozd#6679,and for pouring their wisdom into 0mega discussions ,Token Engineering Commons,Feb-11-2022,🎑｜omega
